Model,Release Date,Release Year,Model ID,RAM Capacity (Mb),Storage (Mb),CPU Clock (MHz),Display Diagonal (in),Display Width(px),Display Length(px),Width (mm),Length (mm),Depth (mm),Volume (cubic cm),Mass (grams),Pixel Density (per inch),Company_ID,Company,Company_real,Computation,Appearance
NEC Medias ES N-05D,2012-03-01,2012.166667,2630,0.499984741,0.062079576,0.749885948,0.18705036,0.25203252,0.619047619,0.165075034,0.331967213,0.003848621,0.003061902,0.010775862,0.751640586,91.0,NEC,NEC Corporationæ,0.5158977127500001,0.196607391375
NTT DoCoMo Samsung SC-05D Galaxy Note LTE,2012-03-01,2012.166667,2631,0.499984741,0.249999232,0.749885948,0.258992806,0.284552846,0.619047619,0.208594816,0.40102459,0.022771007,0.015716335,0.025431034,0.60676426,94.0,NTT,"NTT DOCOMO, Inc",0.52665854525,0.229516381625
Panasonic LUMIX Phone 102P,2012-03-01,2012.166667,2632,0.499984741,0.249999232,0.499771896,0.18705036,0.178861789,0.46031746,0.156889495,0.303278689,0.010904426,0.003704259,0.009267241,0.535840485,103.0,Panasonic,Panasonic,0.4463990885,0.163784214875
Samsung GT-i9250M Galaxy Nexus (Samsung Yakju),2012-03-01,2012.166667,2633,0.499984741,0.249999232,0.599817517,0.208633094,0.25203252,0.619047619,0.167639836,0.354508197,0.018216806,0.008179346,0.016163793,0.68525997,113.0,Samsung,Samsung,0.508765365,0.20555265137500003
Samsung GT-P5100 Galaxy Tab 2 10.1 16GB,2012-03-01,2012.166667,2634,0.499984741,0.249999232,0.499771896,0.604316547,0.479674797,0.380952381,0.682673943,0.517622951,0.023091725,0.084020298,0.113793103,0.264512872,113.0,Samsung,Samsung,0.37856718525,0.36076821812499993
Samsung GT-P5100 Galaxy Tab 2 10.1 32GB,2012-03-01,2012.166667,2635,0.499984741,0.499999488,0.499771896,0.604316547,0.479674797,0.380952381,0.682673943,0.517622951,0.023091725,0.084020298,0.113793103,0.264512872,113.0,Samsung,Samsung,0.44106724925,0.36076821812499993
Samsung GT-P7320 Galaxy Tab 8.9 LTE 16GB,2012-03-01,2012.166667,2636,0.499984741,0.250005786,0.599817517,0.517985612,0.479674797,0.380952381,0.612278308,0.445901639,0.01603592,0.057640837,0.085775862,0.316002019,113.0,Samsung,Samsung,0.41645251575,0.3245306695000001
Samsung GT-S5570i Galaxy Mini Plus / Galaxy Pop Plus,2012-03-01,2012.166667,2637,0.187475204,0.008388246,0.415733575,0.100719424,0.056910569,0.142857143,0.147612551,0.251639344,0.038486209,0.007900991,0.01012931,0.209490156,113.0,Samsung,Samsung,0.20527179525,0.09453194262499999
Samsung GT-S6500 Galaxy Mini 2 (Samsung Jena),2012-03-01,2012.166667,2638,0.187475204,0.060624562,0.399726275,0.115107914,0.089430894,0.222222222,0.142155525,0.247540984,0.035279025,0.006487806,0.009762931,0.333165068,113.0,Samsung,Samsung,0.24524777725000002,0.108498412625
Samsung SCH-R760 Galaxy S II CDMA,2012-03-01,2012.166667,2639,0.499984741,0.250005786,0.599817517,0.201438849,0.154471545,0.380952381,0.172169168,0.331147541,0.022771007,0.009228529,0.016163793,0.408884402,113.0,Samsung,Samsung,0.4396731115,0.161042851625
Samsung SHV-E150S Galaxy Tab 7.7 LTE M16,2012-03-01,2012.166667,2640,0.499984741,0.250005786,0.749885948,0.431654676,0.479674797,0.380952381,0.518963165,0.344672131,0.011481719,0.034794339,0.061422414,0.384654215,113.0,Samsung,Samsung,0.4711326725,0.28295195274999996
Sony Tablet P (Sony S2),2012-03-01,2012.166667,2641,0.499984741,0.062079576,0.499771896,0.273381295,0.375609756,0.222222222,0.473396999,0.37295082,0.062219371,0.075819541,0.067241379,0.409641595,123.0,Sony,Sony Corporation,0.36786945200000004,0.24035517287500002
Sony Xperia acro HD SO-03D (Sony Hikari),2012-03-01,2012.166667,2642,0.499984741,0.249999232,0.755888685,0.18705036,0.25203252,0.619047619,0.162346521,0.31557377,0.037203335,0.011755134,0.019181034,0.751640586,123.0,Sony,Sony Corporation,0.564378311,0.200523786625
Sony Xperia S LT26 / LT26i / Arc HD (Sony Nozomi),2012-03-01,2012.166667,2643,0.499984741,0.060624562,0.755888685,0.18705036,0.25203252,0.619047619,0.156889495,0.323770492,0.028864657,0.009142882,0.018103448,0.751640586,123.0,Sony,Sony Corporation,0.5170346435000001,0.19936268412499997
T-Mobile Samsung SGH-T769 Galaxy S Blaze 4G,2012-03-01,2012.166667,2644,0.499984741,0.060624562,0.749885948,0.165467626,0.154471545,0.380952381,0.154160982,0.29795082,0.032713278,0.008950175,0.015086207,0.481070167,128.0,T-Mobile,T-Mobile,0.44789135449999995,0.15121912675000002
Toshiba Excite 10 LE AT205 32GB,2012-03-01,2012.166667,2645,0.499984741,0.499999488,0.599817517,0.604316547,0.479674797,0.380952381,0.683492497,0.520491803,0.010262989,0.065135002,0.10237069,0.265270066,136.0,Toshiba,Toshiba Corporation,0.466267953,0.35583708825
Xiaomi Mi-One C1 / MI-1 C1,2012-03-01,2012.166667,2646,0.499984741,0.062079576,0.749885948,0.165467626,0.306504065,0.222222222,0.154160982,0.31147541,0.037203335,0.010620303,0.018318966,0.509843513,149.0,Xiaomi,Xiaomi Inc,0.4554484445,0.153246613625
ZTE Fury N850,2012-03-01,2012.166667,2647,0.249977111,0.062079576,0.499771896,0.129496403,0.089430894,0.222222222,0.152796726,0.283196721,0.037844772,0.009528296,0.017241379,0.30338213,156.0,TMN,ZTE,0.27880267825000005,0.11771967662499999
ZTE Fury N850,2012-03-01,2012.166667,2647,0.249977111,0.062079576,0.499771896,0.129496403,0.089430894,0.222222222,0.152796726,0.283196721,0.037844772,0.009528296,0.017241379,0.30338213,156.0,ZTE,ZTE,0.27880267825000005,0.11771967662499999
ZTE Score X500 M,2012-03-01,2012.166667,2648,0.249977111,0.062079576,0.299680654,0.129496403,0.089430894,0.222222222,0.151159618,0.258196721,0.050673509,0.011348307,0.01637931,0.30338213,156.0,TMN,ZTE,0.22877986775,0.116113373
ZTE Score X500 M,2012-03-01,2012.166667,2648,0.249977111,0.062079576,0.299680654,0.129496403,0.089430894,0.222222222,0.151159618,0.258196721,0.050673509,0.011348307,0.01637931,0.30338213,156.0,ZTE,ZTE,0.22877986775,0.116113373
Acer Iconia Tab A510,2012-04-01,2012.25,2649,0.499984741,0.499999488,0.649840327,0.604316547,0.479674797,0.380952381,0.688949523,0.517622951,0.031109686,0.097017322,0.132543103,0.264512872,3.0,Acer,Acer,0.478584357,0.36652328875000006
Alcatel One Touch OT-985,2012-04-01,2012.25,2650,0.124973296,0.008388246,0.32469206,0.129496403,0.089430894,0.222222222,0.150995907,0.274590164,0.038806928,0.009228529,0.01637931,0.30338213,6.0,Alcatel,Alcatel-Lucent,0.190358933,0.116393794625
Alcatel One Touch OT-985N,2012-04-01,2012.25,2651,0.124973296,0.008388246,0.32469206,0.129496403,0.089430894,0.222222222,0.150995907,0.274590164,0.038806928,0.009228529,0.01637931,0.30338213,6.0,Alcatel,Alcatel-Lucent,0.190358933,0.116393794625
Asus Transformer Pad 300 3G / Eee Pad Transformer Prime TF300TG,2012-04-01,2012.25,2652,0.499984741,0.249999232,0.599817517,0.604316547,0.479674797,0.380952381,0.699863574,0.540163934,0.024374599,0.091343169,0.13362069,0.264512872,14.0,Asus,Asus,0.4035785905,0.369288711375
Asus Transformer Pad 300 WiFi / Eee Pad Transformer Prime TF300T,2012-04-01,2012.25,2653,0.499984741,0.249999232,0.599817517,0.604316547,0.479674797,0.380952381,0.699863574,0.540163934,0.024374599,0.091343169,0.123922414,0.264512872,14.0,Asus,Asus,0.4035785905,0.36807642687500003
DataWind Aakash 2 UbiSlate 7+,2012-04-01,2012.25,2654,0.124973296,0.031878203,0.349703465,0.381294964,0.284552846,0.222222222,0.502046385,0.284836066,0.061577935,0.097188617,0.058189655,0.249116608,38.0,DataWind,DataWind,0.188917893,0.23648858625000002
Emobile GS03 (Huawei U9200),2012-04-01,2012.25,2655,0.499984741,0.062079576,0.749885948,0.18705036,0.178861789,0.46031746,0.159072306,0.320901639,0.003720334,0.002355309,0.015086207,0.535840485,62.0,Emobile,Huawei,0.46194768750000004,0.1659206755
Emobile GS03 (Huawei U9200),2012-04-01,2012.25,2655,0.499984741,0.062079576,0.749885948,0.18705036,0.178861789,0.46031746,0.159072306,0.320901639,0.003720334,0.002355309,0.015086207,0.535840485,62.0,Huawei,Huawei,0.46194768750000004,0.1659206755
Emobile GS03 (Huawei U9200),2012-04-01,2012.25,2655,0.499984741,0.062079576,0.749885948,0.18705036,0.178861789,0.46031746,0.159072306,0.320901639,0.003720334,0.002355309,0.015086207,0.535840485,62.0,Red,Huawei,0.46194768750000004,0.1659206755
Emobile GS03 (Huawei U9200),2012-04-01,2012.25,2655,0.499984741,0.062079576,0.749885948,0.18705036,0.178861789,0.46031746,0.159072306,0.320901639,0.003720334,0.002355309,0.015086207,0.535840485,62.0,WellcoM,Huawei,0.46194768750000004,0.1659206755
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Audiovox,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Bell,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Cingular,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,CyberBank,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Daxian,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Dopod,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Grundig,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,HTC,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Krome,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Lobster,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Mobile,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Qtek,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Swisscom,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Telstra,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Trium,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,Typhoon,HTC,0.32152100250000004,0.14780850575
HTC Desire VC T328d,2012-04-01,2012.25,2656,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152251023,0.288934426,0.021937139,0.005738389,0.012715517,0.474255427,61.0,UTStarcom,HTC,0.32152100250000004,0.14780850575
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Audiovox,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Bell,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Cingular,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,CyberBank,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Daxian,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Dopod,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Grundig,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,HTC,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Krome,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Lobster,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Mobile,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Qtek,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Swisscom,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Telstra,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Trium,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,Typhoon,HTC,0.32152100250000004,0.14782793400000002
HTC Desire VT T328t,2012-04-01,2012.25,2657,0.249977111,0.062079576,0.499771896,0.165467626,0.154471545,0.380952381,0.152087312,0.288934426,0.022386145,0.005824037,0.0125,0.474255427,61.0,UTStarcom,HTC,0.32152100250000004,0.14782793400000002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Audiovox,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Bell,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Cingular,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,CyberBank,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Daxian,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Dopod,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Grundig,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,HTC,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Krome,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Lobster,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Mobile,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Qtek,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Swisscom,HTC,0.5089276014999999,0.16890312612500002
HTC One S Z250E / Z320E / Z520E (HTC Ville),2012-04-01,2012.25,2658,0.499984741,0.249999232,0.749885948,0.18705036,0.178861789,0.46031746,0.159618008,0.335655738,0.011866581,0.005031797,0.012823276,0.535840485,61.0,Telstra,HTC,0.5089276014999999,0.16890312612500002
